freq,currency,estruct,ecase,geo\TIME_PERIOD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,EUR,NET,P1_NCH_AW50,CZ,1828.17,2067.86,2444.31,2469.48,2616.96,2926.78,3427.01,3735.62,4670.83,4589.88,4907.7,5109.29,5149.58,4964.96,4798.52,4963.92,5182.8,5603.43,6112.43,6480.17,6456.68,7527.77,8479.22,9275.19,9259.35
A,EUR,NET,P1_NCH_AW50,DE,11803.32,12221.48,12495.22,12617.76,13129.49,13205.04,13267.47,13636.13,13992.77,14007.34,14528.53,14923.5,15281.21,15528.82,15896.52,16254.16,16576.26,16849.06,17385.35,17972.35,17839.29,18579.6,20306.37,21575.14,22483.64
A,EUR,NET,P1_NCH_AW50,DK,12298.13,12856.46,13440.16,13833.98,14170.99,14340.05,14782.25,15454.53,16100.61,16615.66,17367.89,17778.93,18017.05,18200.42,18453.01,18632.53,18812.99,19108.75,19579.51,19993.38,20387.52,21201.42,21847.47,22678.4,23480.22
A,EUR,NET,P1_NCH_AW50,EA19,,,,,,11383.63,11750.54,12122.31,12545.52,12770.74,13064.69,13306.68,13578.89,13842.54,14178.34,14384.84,14744.53,14907.06,15282.19,15594.27,15561.94,16126.99,16970.54,,
A,EUR,NET,P1_NCH_AW50,EA20,,,,,,,,,,,,,,13719.95,14051.17,14257.67,14613.04,14773.89,15147.87,15792.06,15804.06,16415.59,17415.64,18393.28,19237.23
A,EUR,NET,P1_NCH_AW50,EE,1613.83,1832.42,2002.11,2152.55,2375.02,2684.57,3205.96,3802.9,4306.18,4045.92,4091.29,4343.57,4587.77,4904.29,5138.91,5504.01,6211.59,6332.72,7392.97,7819.06,7979.17,8477.41,9159.51,10448.64,10988.64
A,EUR,NET,P1_NCH_AW50,EL,6469.74,6608.58,7299.46,8080.8,9007.32,9245.46,9996.0,10052.7,10017.0,10318.98,10145.52,9512.89,9253.41,8787.54,8955.24,8642.24,8417.04,8340.78,8368.08,8541.22,7904.08,8612.48,9459.42,10158.59,10541.12
A,EUR,NET,P1_NCH_AW50,ES,7785.83,8006.74,8257.33,8720.22,8972.54,9190.59,9401.23,9888.42,10699.68,11035.41,11194.7,11379.49,11446.04,11478.96,11519.75,11927.12,11919.8,11947.71,12376.67,12779.7,12187.64,12909.88,13313.65,14110.25,14823.79
A,EUR,NET,P1_NCH_AW50,EU15,11336.91,11776.73,12083.56,12148.52,12638.11,12887.34,13308.36,13784.97,13713.31,13580.34,14040.59,14285.2,14839.67,15014.48,15474.12,16102.72,16059.12,16084.43,16431.59,16820.79,,,,,
A,EUR,NET,P1_NCH_AW50,EU27_2020,,,,,,,,,,,,,,12042.93,12301.19,12470.16,12774.98,12965.39,13312.61,13870.21,13956.51,14512.76,15469.3,16429.09,17284.42
A,EUR,NET,P1_NCH_AW50,EU28,,,,,,,,,,,,,,12812.86,13192.17,13716.62,13707.3,13784.36,14135.61,14518.38,,,,,
A,EUR,NET,P1_NCH_AW50,FI,10093.95,10708.77,11333.16,11721.5,12306.96,12802.58,13445.45,14260.46,15023.7,15669.89,16030.57,16405.17,17022.24,17220.64,17275.45,17464.8,17803.59,18095.29,18452.87,18934.41,19680.41,20122.4,20780.53,21669.68,22044.69
A,EUR,NET,P1_NCH_AW50,FR,10522.94,11219.97,11497.7,11822.49,12081.23,12534.42,13070.1,13394.79,13739.18,13880.09,14042.93,14237.83,14418.13,14841.75,14998.16,14798.86,15481.07,15536.88,15880.4,17183.21,16858.12,17330.37,18144.69,18772.74,19501.6
A,EUR,NET,P1_NCH_AW50,HR,,,,,,,,,,,,,,4371.75,4391.98,4566.41,4656.09,4934.9,5199.76,5381.22,5588.59,5810.98,6361.94,7052.29,8018.78
A,EUR,NET,P1_NCH_AW50,HU,1534.98,1786.66,2238.16,2510.91,2721.01,3003.63,3056.88,3313.85,3559.78,3310.07,3457.66,3464.05,3215.68,3237.54,3239.21,3351.78,3569.36,4011.86,4293.47,4695.27,4774.61,5037.48,5333.73,6359.87,6941.52
A,EUR,NET,P1_NCH_AW50,IE,12872.63,14205.13,14975.0,15841.65,16789.32,17578.73,18332.17,19358.44,20181.74,19437.97,19457.01,18638.95,18913.88,18832.07,18944.27,19243.25,19768.23,20163.46,20837.37,22869.12,23283.7,24040.23,24653.43,26234.69,27542.44
A,EUR,NET,P1_NCH_AW50,IS,15915.98,14361.76,15049.54,15863.7,16726.5,21142.79,20851.83,23352.58,15112.17,12234.29,13525.15,14267.79,15475.24,16509.42,18605.36,20813.95,24428.87,27744.23,26812.44,25986.3,24396.2,26519.94,29673.33,30626.21,32442.04
A,EUR,NET,P1_NCH_AW50,IT,8464.96,8710.46,8858.55,9491.62,9683.47,9912.11,10103.57,10346.45,10666.16,10842.61,11057.57,11193.9,11366.63,11531.76,12475.05,12859.23,12881.04,12905.38,12989.48,13118.15,13505.93,13908.89,14389.1,15082.77,15698.72
A,EUR,NET,P1_NCH_AW50,JP,20615.73,19083.57,17274.36,15689.36,15338.85,15197.29,14112.97,12736.15,13443.37,15254.04,16775.4,17665.13,19341.43,15070.71,14271.45,15201.85,17148.6,16281.16,15996.17,17143.03,16725.33,15705.42,14996.68,13865.16,13460.76
A,EUR,NET,P1_NCH_AW50,LT,1250.65,1290.21,1393.46,1513.47,1602.22,1734.9,2026.92,2507.2,2967.12,2844.95,2786.73,2864.87,2982.08,3141.66,3358.58,3543.18,3895.72,4398.84,4867.33,5357.36,6012.18,6517.78,7582.7,8548.39,9405.33
A,EUR,NET,P1_NCH_AW50,LU,14764.32,15836.2,16449.48,16884.92,17257.82,17793.93,18329.39,18894.68,19663.32,20445.37,20883.64,21107.97,21777.19,22244.21,22682.48,22867.92,23071.22,24487.18,25016.42,26200.7,27177.33,27570.8,28891.44,30640.45,31289.34
A,EUR,NET,P1_NCH_AW50,LV,879.98,937.31,990.54,1092.92,1211.67,1395.95,1754.12,2322.36,2892.67,2835.2,2612.04,2739.27,2827.38,2980.64,3240.17,3510.79,3765.26,4088.36,4665.98,5032.02,5510.56,6113.21,6779.88,7539.77,8108.45
A,EUR,NET,P1_NCH_AW50,MT,,,,,,6572.33,6775.85,6961.04,7513.13,7695.0,8005.13,8664.38,8944.13,9168.0,8962.5,9128.63,9558.0,9776.63,10114.13,10765.88,11078.25,10346.25,11194.13,11621.63,12739.2
A,EUR,NET,P1_NCH_AW50,NL,11393.59,12908.46,13380.83,13704.29,14169.19,14329.57,16049.97,16546.23,16888.67,17412.81,17678.46,18116.27,18390.76,18830.55,19602.39,20060.27,21126.06,21461.92,21703.8,22615.39,23570.19,24552.76,25467.44,27483.61,29419.78
A,EUR,NET,P1_NCH_AW50,NO,13894.89,15288.78,17303.86,16765.67,16613.82,18151.76,19224.4,20375.27,20919.75,20344.95,22939.82,24493.05,26292.05,26189.65,25156.8,24360.03,23948.07,24389.85,24530.81,24821.64,23298.34,25674.39,27113.35,25450.22,26267.27
A,EUR,NET,P1_NCH_AW50,PL,2154.57,2537.02,2470.89,2255.17,2228.91,2577.41,2776.05,3189.95,3717.17,3138.98,3547.79,3639.5,3712.9,3827.97,4090.74,4233.16,4191.47,4581.31,4902.73,5212.84,5804.67,5680.65,6669.8,7679.52,8961.02
A,EUR,NET,P1_NCH_AW50,PT,5003.85,5202.45,5385.64,5595.75,5785.42,5838.73,6004.46,6272.68,6633.02,6774.34,6895.24,6900.88,6958.41,7014.31,6963.15,7022.53,7058.64,7190.55,7385.44,7695.58,7774.9,8192.5,8649.17,9115.21,9825.84
A,EUR,NET,P1_NCH_AW50,RO,,,,,,,,,2066.0,1865.94,2018.93,2125.34,2080.92,2251.6,2385.69,2639.89,2877.9,3146.85,3458.56,3717.5,3904.1,4108.06,4589.34,5554.42,6414.83
A,EUR,NET,P1_NCH_AW50,SE,11010.69,10746.35,11394.59,11658.34,12078.95,12383.92,12908.45,14078.87,14342.4,13539.24,15477.55,16687.58,17836.31,18368.84,18036.38,17756.62,17927.48,18036.92,17379.83,17278.24,17783.74,19162.27,19083.78,18357.36,19348.02
A,EUR,NET,P1_NCH_AW50,SI,3054.81,3391.71,3693.89,4001.42,4271.25,4624.03,4880.7,5233.06,5952.75,6078.88,6513.36,6676.89,6757.8,6825.42,6915.4,6962.51,7043.0,7206.92,7445.76,7673.47,8075.27,8337.8,8878.89,9849.45,9926.45
A,EUR,NET,P1_NCH_AW50,SK,2189.57,2265.11,2375.23,2518.55,2878.72,3099.55,3295.87,3505.72,3822.18,4014.7,4129.29,4159.51,4244.89,4323.21,4486.48,4662.07,4765.36,4904.54,5135.84,5378.6,5553.26,5919.84,6358.45,6981.45,7571.35
A,EUR,NET,P1_NCH_AW50,TR,3555711955.46,2516255674.89,2654145835.94,2718582854.45,2814.03,3358.99,3098.3,2682.31,3089.67,2996.73,3560.49,3324.21,3744.58,3828.92,3700.39,4021.79,4437.46,3980.39,3335.3,3772.97,3511.94,3202.85,3610.68,5023.56,6545.33
A,EUR,NET,P1_NCH_AW50,UK,16426.63,16851.3,17231.14,16107.1,17133.42,17588.87,18256.36,19166.58,16733.3,15089.79,16035.76,16073.9,17743.12,17366.32,18478.04,21106.19,19258.41,18680.71,19049.99,19905.49,,,,,
A,EUR,NET,P1_NCH_AW50,US,14300.73,15148.68,14807.22,12797.24,11855.54,12158.7,12582.87,12267.56,12083.66,12937.82,13981.33,13700.75,15099.45,14584.84,14955.59,18211.87,18577.3,18658.96,18717.95,20284.08,22442.47,22185.01,24579.03,25100.45,26110.87
A,EUR,NET,P1_NCH_AW67,AT,14814.05,14965.03,15240.77,15767.03,15954.05,16680.53,17087.69,17482.83,17857.95,18570.87,18821.39,19264.58,19643.27,20102.54,20428.11,20837.1,22191.67,22544.94,22954.07,23455.93,24067.97,24564.11,26403.73,27907.95,30339.45
A,EUR,NET,P1_NCH_AW67,BE,13602.33,14208.3,14746.25,15111.96,15590.24,15939.68,16360.96,16713.3,17417.9,18123.02,18507.82,18987.41,19558.21,19811.95,19946.63,20128.7,20769.79,21247.61,22115.77,22896.83,23170.45,23539.18,24942.48,26901.18,27851.93
A,EUR,NET,P1_NCH_AW67,BG,,,,,,,,,1745.93,1977.41,2145.57,2275.62,2410.96,2544.7,2702.6,2907.23,3141.67,3438.94,3649.56,4082.32,4430.56,4995.97,5741.35,6626.56,7419.51
A,EUR,NET,P1_NCH_AW67,CH,26671.83,28237.94,29700.43,29113.82,29205.92,29431.74,29376.64,28981.76,30085.32,31894.89,35359.06,39874.16,42548.88,42120.59,41129.39,46644.58,46953.71,46216.94,44978.28,47433.71,50042.71,51296.93,54552.23,57054.35,59532.21
A,EUR,NET,P1_NCH_AW67,CY,,,,,,10446.47,11160.85,11773.33,,,,,,,12794.63,,,13091.15,13506.27,13720.56,13531.32,13868.18,15164.08,16395.53,17026.38
A,EUR,NET,P1_NCH_AW67,CZ,2399.71,2713.99,3212.4,3248.18,3445.9,3856.74,4466.95,4852.58,5920.36,5830.95,6242.29,6519.59,6564.61,6327.96,6123.31,6342.05,6632.54,7187.78,7861.36,8354.43,8332.7,9718.04,10935.32,11991.93,11990.11
A,EUR,NET,P1_NCH_AW67,DE,14555.9,15163.88,15532.78,15702.06,16367.59,16492.37,16597.53,17091.23,17555.02,17567.82,18384.81,18910.08,19372.22,19689.01,20150.81,20605.63,21015.96,21363.02,22049.65,22807.7,22639.68,23655.2,25763.53,27386.45,28555.78
A,EUR,NET,P1_NCH_AW67,DK,15839.0,16635.6,17410.87,17916.92,18348.38,18562.46,19139.99,20023.08,20858.88,21523.4,22497.32,23048.7,23367.01,23575.56,23900.39,24142.08,24372.37,24751.44,25374.05,25937.27,26458.89,27505.74,28434.46,29537.28,30672.79
A,EUR,NET,P1_NCH_AW67,EA19,,,,,,14151.81,14574.14,15039.57,15603.22,15892.12,16287.25,16647.86,17006.13,17278.95,17661.61,18049.4,18343.12,18546.25,18975.44,19486.49,19521.54,20234.1,21230.95,,
A,EUR,NET,P1_NCH_AW67,EA20,,,,,,,,,,,,,,17135.29,17511.38,17897.54,18187.95,18390.81,18818.31,19354.03,19382.72,20173.54,21390.75,22644.83,23615.27
A,EUR,NET,P1_NCH_AW67,EE,2108.3,2387.64,2615.03,2816.62,3087.61,3490.93,4176.03,4981.15,5647.07,5298.32,5359.12,5697.0,6024.23,6448.37,6762.77,7249.71,7809.29,8338.97,9498.58,10069.55,10284.09,10951.72,11865.74,13363.72,13953.72
A,EUR,NET,P1_NCH_AW67,EL,8498.3,8718.07,9579.26,10707.14,11767.1,12183.7,12982.52,13050.54,13044.39,13377.43,13312.2,12454.79,12141.34,11323.6,11499.62,11171.08,10734.71,10654.67,10646.32,10827.29,10338.35,11078.76,12033.68,12868.65,13368.11
A,EUR,NET,P1_NCH_AW67,ES,9867.09,10135.94,10441.13,11042.0,11334.26,11594.02,11860.75,12321.94,13360.75,13795.78,13692.26,14040.11,14157.46,14220.0,14297.48,14782.17,14769.53,14835.36,15014.6,15227.74,14790.2,15361.71,15997.04,16918.2,17413.0
A,EUR,NET,P1_NCH_AW67,EU15,14327.59,14834.84,15246.45,15267.49,15865.22,16185.12,16686.03,17290.27,17230.49,17051.24,17663.7,17992.0,18704.78,18861.22,19402.03,20301.35,20115.0,20144.71,20547.08,21131.81,,,,,
A,EUR,NET,P1_NCH_AW67,EU27_2020,,,,,,,,,,,,,,15122.34,15418.37,15731.46,15995.43,16240.89,16648.34,17142.75,17267.5,17985.42,19149.43,20375.91,21405.62
A,EUR,NET,P1_NCH_AW67,EU28,,,,,,,,,,,,,,16131.94,16581.62,17330.09,17212.54,17312.82,17729.52,18291.98,,,,,
A,EUR,NET,P1_NCH_AW67,FI,12743.63,13527.76,14314.89,14813.55,15536.95,16170.2,17023.54,18124.86,19044.55,19911.53,20396.05,20875.8,21538.28,21784.15,21817.64,22036.1,22410.86,22822.64,23279.17,23852.76,24693.48,25252.37,26075.69,27082.05,27530.26
A,EUR,NET,P1_NCH_AW67,FR,13257.15,13660.27,14089.74,14380.71,14747.65,15155.2,15605.64,16107.45,16678.21,16936.07,17212.55,17576.75,17849.48,18059.11,18293.84,18839.25,18975.88,19069.43,19532.39,19873.06,19392.69,20291.99,21451.65,22356.51,22974.07
A,EUR,NET,P1_NCH_AW67,HR,,,,,,,,,,,,,,5689.45,5716.57,5919.63,6039.8,6454.0,6708.4,6882.7,7172.08,7452.53,8016.58,8938.87,9902.03
A,EUR,NET,P1_NCH_AW67,HU,1957.5,2282.82,2831.21,3132.69,3413.78,3812.43,3858.66,4188.84,4473.36,4147.68,4409.62,4465.12,4309.02,4338.3,4340.54,4491.39,4782.94,5375.89,5753.25,6291.66,6397.97,6750.22,7147.19,8522.23,9301.64
A,EUR,NET,P1_NCH_AW67,IE,15745.44,17873.07,18793.6,19881.69,21045.02,21986.62,22887.38,24104.49,25136.03,23781.46,23613.09,23532.77,23901.17,23881.37,24031.72,24373.12,25127.07,25655.79,26557.69,29271.2,29671.87,30402.24,31298.09,33470.92,35198.2
A,EUR,NET,P1_NCH_AW67,IS,19977.05,18085.31,18956.84,20016.16,21148.52,26880.72,26616.36,29823.13,19343.33,15447.09,16918.68,17906.96,19447.67,20789.78,23483.2,26329.71,31100.81,35466.26,34286.27,33217.44,31124.67,33610.6,37605.03,38756.67,40986.6
A,EUR,NET,P1_NCH_AW67,IT,10915.46,11297.62,11479.34,11963.09,12220.16,12526.54,12783.11,13042.45,13469.77,13705.61,13992.79,14174.8,14405.67,14626.37,15600.97,16002.05,16029.61,16060.36,16166.6,16329.15,16787.43,17264.88,17658.54,18506.46,19433.84
A,EUR,NET,P1_NCH_AW67,JP,27411.53,25376.53,22967.72,20861.56,20396.05,20209.15,18750.27,16903.03,17841.27,20238.25,22252.35,23433.8,25660.42,19989.98,18936.94,20175.34,22761.06,21609.9,21233.87,22756.84,22196.84,20843.46,19905.66,18406.19,17788.52
A,EUR,NET,P1_NCH_AW67,LT,1597.37,1648.17,1773.22,1914.97,2033.89,2211.68,2613.36,3257.55,3885.19,3700.57,3622.55,3727.25,3884.32,4098.16,4353.38,4600.13,5025.04,5588.45,6167.26,6866.13,7635.81,8313.13,9517.64,10656.96,11616.6
A,EUR,NET,P1_NCH_AW67,LU,18785.72,20185.96,21209.55,21738.04,22188.61,22836.58,23486.16,24151.3,25164.09,26129.83,26665.38,26884.91,27702.7,28200.34,28719.32,28917.71,29149.54,31094.04,31713.5,32178.12,33560.07,34070.73,35702.16,37049.7,38226.72
A,EUR,NET,P1_NCH_AW67,LV,1148.69,1225.51,1296.85,1434.03,1593.16,1840.09,2304.08,3039.39,3760.08,3715.72,3447.27,3605.31,3723.38,3931.36,4268.39,4634.07,4937.23,5341.0,5960.99,6430.11,6964.5,7852.74,8604.86,9538.37,10300.4
A,EUR,NET,P1_NCH_AW67,MT,,,,,,8425.8,8680.35,8941.7,9651.94,9877.8,10293.37,11176.76,11551.63,11851.62,11576.25,11798.86,12329.8,12583.7,12975.65,13732.55,14095.32,13245.23,14229.89,14726.36,16023.43
A,EUR,NET,P1_NCH_AW67,NL,14331.94,16082.37,16672.51,17031.99,17523.76,17643.57,19902.15,20500.01,20902.17,21692.02,22082.32,22595.81,22942.23,23737.13,24472.86,24987.29,26023.78,26394.57,26700.6,27976.18,29298.37,30517.65,31661.49,33990.53,36192.16
A,EUR,NET,P1_NCH_AW67,NO,18039.34,19872.23,22432.26,21700.56,21507.64,23529.83,24619.08,26105.81,26807.12,26049.85,29371.48,31370.1,33658.5,33527.72,32249.22,31212.04,30650.84,31208.23,31385.92,31756.79,29838.76,32926.78,34770.25,32606.87,33658.32
A,EUR,NET,P1_NCH_AW67,PL,2834.29,3334.39,3245.97,2963.35,2929.42,3389.23,3653.3,4200.86,4899.65,4143.67,4686.26,4811.22,4910.58,5064.98,5416.88,5607.72,5554.51,6075.36,6506.12,6917.24,7699.04,7534.98,8656.36,9994.12,11695.08
A,EUR,NET,P1_NCH_AW67,PT,6207.07,6559.24,6793.3,7047.74,7279.88,7596.52,7811.43,8163.75,8418.72,8623.49,8768.2,8750.83,8815.79,8676.68,8619.29,8472.15,8512.65,8660.62,8879.22,9193.81,9274.42,9689.39,10143.52,10915.47,11959.52
A,EUR,NET,P1_NCH_AW67,RO,,,,,,,,,2715.96,2451.26,2650.78,2790.51,2733.51,2961.7,3142.05,3482.42,3781.66,4130.58,4538.12,4889.89,5137.86,5414.16,6086.2,7077.27,8478.53
A,EUR,NET,P1_NCH_AW67,SE,14286.14,13959.55,14794.54,15185.1,15732.32,16116.61,16802.28,18318.08,18680.21,17629.65,20169.06,21748.44,23245.16,23946.65,23502.77,23142.5,23378.03,23530.33,22678.63,22534.99,23189.15,24898.82,24741.19,23864.9,25181.48
A,EUR,NET,P1_NCH_AW67,SI,4032.42,4476.58,4874.86,5281.29,5638.29,6068.07,6402.95,6859.98,7386.88,7537.61,8079.4,8289.45,8380.12,8455.2,8575.77,8638.9,8746.75,8787.85,9157.12,9413.04,9790.52,10326.27,11080.77,12161.25,12584.73
A,EUR,NET,P1_NCH_AW67,SK,2881.53,2982.76,3139.07,3331.12,3684.15,3964.84,4221.73,4492.63,4910.51,5119.64,5273.18,5343.81,5452.7,5551.75,5766.19,5884.39,6036.88,6242.36,6581.43,6930.13,7144.83,7641.14,8224.51,9037.13,9780.84
A,EUR,NET,P1_NCH_AW67,TR,4703802700.07,3312393846.15,3494681480.86,3577799450.12,3715.94,4434.15,4098.93,3591.0,4024.32,3906.33,4622.6,4311.18,4846.16,4946.41,4781.42,5200.25,5665.71,5073.32,4316.42,4884.51,4547.76,4148.87,4536.12,6329.0,8209.45
A,EUR,NET,P1_NCH_AW67,UK,21151.31,21664.58,22165.97,20718.96,22052.88,22641.58,23505.68,24694.98,21650.8,19486.0,20725.48,20613.69,22713.43,22142.44,23514.35,26836.19,24492.2,23760.19,24227.7,25303.76,,,,,
A,EUR,NET,P1_NCH_AW67,US,18596.2,19700.78,19261.21,16643.45,15419.21,15813.97,16372.16,15976.05,15609.78,16750.67,18117.0,17860.07,19684.11,18998.78,19488.07,23732.59,24217.62,24337.68,24558.95,26615.95,28971.0,28771.29,32294.52,32969.55,34286.08
A,EUR,NET,P1_NCH_AW80,AT,17070.98,17251.44,17568.69,18175.54,18384.13,19084.84,19571.0,20042.81,20490.7,21307.39,21606.52,22135.7,22587.87,23136.24,23524.98,24013.34,25516.82,25938.62,26427.15,27026.37,27689.26,28285.74,30444.14,32367.37,35173.79
A,EUR,NET,P1_NCH_AW80,BE,15344.3,15913.99,16580.61,16963.89,17509.44,17955.73,18472.27,18911.4,19735.89,20523.36,20982.82,21533.51,22174.88,22444.16,22591.36,22770.01,23437.64,23989.45,24922.66,25769.39,26073.54,26503.49,28121.05,30303.54,31365.63
A,EUR,NET,P1_NCH_AW80,BG,,,,,,,,,2084.69,2361.09,2561.87,2717.15,2878.76,3038.44,3226.99,3471.32,3751.24,4106.19,4357.67,4874.41,5290.22,5965.34,6855.35,7912.31,8859.12
A,EUR,NET,P1_NCH_AW80,CH,31394.58,33248.73,34964.87,34281.42,34376.66,34635.6,34570.97,34090.22,35375.29,37496.27,41568.17,46867.65,50032.71,49525.55,48382.38,54865.94,55228.61,54347.49,52887.98,55777.08,58847.62,60315.09,64149.18,67068.07,69999.79
A,EUR,NET,P1_NCH_AW80,CY,,,,,,12473.4,13326.39,14057.71,,,,,,,15277.17,,,15631.22,16126.89,16382.76,16156.8,16559.03,18106.36,19561.4,20164.0
A,EUR,NET,P1_NCH_AW80,CZ,2836.78,3208.09,3799.76,3843.66,4079.79,4557.65,5226.3,5684.53,6875.88,6780.01,7262.86,7598.05,7646.69,7370.26,7136.38,7395.91,7741.17,8399.35,9198.77,9787.68,9767.31,11392.95,12813.52,14069.44,14078.34
A,EUR,NET,P1_NCH_AW80,DE,16603.48,17323.68,17737.82,17921.01,18689.56,18895.68,19015.83,19591.75,20130.53,20147.3,21221.53,21825.84,22363.37,22730.2,23257.33,23780.61,24258.62,24659.65,25454.62,26338.32,26153.5,27381.96,29756.19,31651.1,33014.3
A,EUR,NET,P1_NCH_AW80,DK,18315.68,19248.5,20212.97,20808.02,21542.86,21791.35,22472.37,23516.68,24497.56,25276.38,26419.83,27078.52,27458.16,27714.68,28094.76,28383.97,28652.42,29095.21,29762.01,30428.02,31043.38,32224.88,33373.89,34691.04,35948.99
A,EUR,NET,P1_NCH_AW80,EA19,,,,,,16358.9,16858.28,17399.19,18054.33,18398.15,18906.1,19325.24,19735.18,20054.71,20465.07,20851.51,21121.51,21353.14,21851.82,22444.1,22505.06,23364.48,24489.51,,
A,EUR,NET,P1_NCH_AW80,EA20,,,,,,,,,,,,,,19890.85,20294.55,20679.93,20946.17,21174.42,21669.68,22283.19,22341.26,23298.69,24674.64,26078.35,27240.43
A,EUR,NET,P1_NCH_AW80,EE,2486.42,2812.22,3083.73,3324.43,3632.53,4107.56,4917.85,5882.16,6672.46,6256.04,6328.63,6731.98,7122.7,7629.13,8004.53,8584.65,9245.37,9873.15,11108.75,11790.5,12046.67,12800.35,13737.67,15246.06,15950.55
A,EUR,NET,P1_NCH_AW80,EL,9941.25,10185.01,11199.56,12500.87,13618.54,13967.48,14813.49,14917.63,14956.17,15399.69,15468.59,14568.42,14194.8,13092.65,13300.14,12918.35,12416.63,12323.74,12312.81,12522.79,11914.14,12789.77,13919.01,14915.99,15512.35
A,EUR,NET,P1_NCH_AW80,ES,11416.27,11758.04,12146.07,12789.5,13165.67,13497.96,13819.33,14356.52,15512.16,16031.6,15985.6,16400.95,16529.71,16604.38,16696.9,17231.82,17216.74,17313.9,17522.08,17764.05,17052.07,17919.64,18666.53,19510.72,20289.76
A,EUR,NET,P1_NCH_AW80,EU15,16612.8,17202.49,17684.19,17692.69,18380.05,18781.09,19371.83,20076.67,20011.67,19801.95,20560.54,20926.55,21748.66,21923.22,22519.89,23511.34,23237.09,23267.54,23734.73,24410.89,,,,,
A,EUR,NET,P1_NCH_AW80,EU27_2020,,,,,,,,,,,,,,17588.56,17908.58,18225.08,18477.29,18759.9,19232.9,19802.8,19970.72,20833.21,22150.45,23541.02,24771.8
A,EUR,NET,P1_NCH_AW80,EU28,,,,,,,,,,,,,,18767.11,19265.38,20093.6,19910.64,20025.44,20509.98,21163.34,,,,,
A,EUR,NET,P1_NCH_AW80,FI,14690.09,15588.46,16455.41,17032.57,17836.93,18539.89,19489.34,20739.41,21823.12,22810.46,23341.45,23879.82,24608.79,24918.99,24934.63,25174.88,25559.13,26005.6,26513.83,27145.24,28058.49,28669.44,29591.79,30781.1,31322.79
A,EUR,NET,P1_NCH_AW80,FR,15555.59,16038.52,16563.31,16914.32,17348.1,17830.04,18389.0,18984.99,19659.31,19966.19,20292.47,20727.34,21052.98,21301.21,21580.17,21943.66,21864.37,21960.47,22511.14,22941.79,22691.69,23758.96,25118.26,26174.9,26912.28
A,EUR,NET,P1_NCH_AW80,HR,,,,,,,,,,,,,,6663.96,6690.55,6954.44,7097.94,7373.71,7677.47,7885.59,8213.62,8606.82,9280.31,10381.56,11365.09
A,EUR,NET,P1_NCH_AW80,HU,2280.61,2662.24,3284.72,3608.17,3939.19,4372.52,4389.51,4711.5,5028.67,4748.86,5137.6,5230.64,5145.09,5180.06,5182.74,5362.85,5710.98,6418.98,6869.55,7512.43,7639.37,8059.97,8533.96,10175.8,11106.43
A,EUR,NET,P1_NCH_AW80,IE,18092.11,20920.18,21965.88,23237.93,24272.33,25417.06,26671.58,28047.24,29251.76,27634.37,27433.33,27154.05,27460.06,27398.86,27523.75,28058.69,28830.95,29335.17,30285.8,32809.17,33284.63,34155.72,35144.84,37578.09,39535.31
A,EUR,NET,P1_NCH_AW80,IS,23082.58,20932.74,21944.77,23191.56,24530.07,31268.54,31024.53,34771.2,22578.93,17903.94,19513.74,20689.86,22485.41,24062.99,27209.03,30543.94,36199.23,41371.34,40001.54,38747.14,36269.98,39032.86,43670.44,44974.08,47520.67
A,EUR,NET,P1_NCH_AW80,IT,12723.27,13162.9,13353.26,13853.04,14159.99,14525.82,14832.16,15099.69,15609.92,15891.52,16234.43,16451.75,16727.41,16990.94,17952.65,18369.46,18402.36,18439.08,18565.93,18760.02,19283.94,19830.74,20158.71,21020.62,22187.79
A,EUR,NET,P1_NCH_AW80,JP,32560.32,30139.59,27282.01,24786.54,24232.57,24007.46,22261.08,20053.13,21166.28,24019.51,26412.41,27810.38,30446.53,23720.5,22463.98,23926.06,26988.74,25623.28,25173.66,26978.28,26323.15,24717.89,23601.31,21817.25,21035.05
A,EUR,NET,P1_NCH_AW80,LT,1862.5,1921.91,2063.62,2221.99,2363.99,2576.28,3061.8,3831.35,4587.24,4354.86,4261.7,4386.73,4574.27,4829.6,5114.12,5408.38,5888.64,6498.15,7161.32,8019.9,8877.41,9686.04,10997.31,12269.39,13307.57
A,EUR,NET,P1_NCH_AW80,LU,21627.94,23242.48,24548.55,25146.03,25644.47,26346.94,27063.82,27774.15,28946.78,30085.36,30668.83,30871.41,31789.64,32258.04,32816.34,32999.59,33256.39,35467.4,36114.57,36603.55,38053.29,38549.16,40241.05,41748.75,43214.96
A,EUR,NET,P1_NCH_AW80,LV,1354.18,1445.9,1531.08,1694.88,1884.89,2179.73,2724.64,3587.71,4423.39,4389.07,4085.98,4267.58,4408.55,4658.39,5054.67,5493.06,5833.44,6298.9,6951.28,7499.24,8076.33,9182.98,10000.43,11066.71,11976.6
A,EUR,NET,P1_NCH_AW80,MT,,,,,,9754.67,10036.9,10456.32,11287.5,11547.0,12043.2,12971.6,13359.52,13669.96,13385.0,13615.36,14175.96,14479.12,14947.12,15760.88,16194.04,15269.0,16354.72,16947.52,18603.72
